geomid,naics,workers
884995b857fffff,Retail,1176
884995b857fffff,Transportation,69
884995b857fffff,Wholesale,726
884995b859fffff,Art/Culture,102
884995b859fffff,Business Support,1372
884995b859fffff,Construction,575
884995b859fffff,Education,120
884995b859fffff,Energy,191
884995b859fffff,Financial,733
884995b859fffff,Health,256
884995b859fffff,Hospitality,1098
884995b859fffff,Information,970
884995b859fffff,Manufacturing,874
884995b859fffff,Other,792
884995b859fffff,Professional Service,590
884995b859fffff,Public Administration,298
884995b859fffff,Real Estate,187
884995b859fffff,Retail,1971
884995b859fffff,Transportation,197
884995b859fffff,Wholesale,846
884995b85bfffff,Art/Culture,103
884995b85bfffff,Business Support,44
884995b85bfffff,Construction,16
884995b85bfffff,Education,1119
884995b85bfffff,Financial,26
884995b85bfffff,Health,578
884995b85bfffff,Hospitality,229
884995b85bfffff,Information,72
884995b85bfffff,Manufacturing,932
884995b85bfffff,Other,234
884995b85bfffff,Professional Service,198
884995b85bfffff,Public Administration,543
884995b85bfffff,Real Estate,87
884995b85bfffff,Retail,726
884995b85bfffff,Transportation,43
884995b85bfffff,Wholesale,602
884995b85dfffff,Art/Culture,298
884995b85dfffff,Business Support,720
884995b85dfffff,Construction,111
884995b85dfffff,Corporate,2
884995b85dfffff,Education,1771
884995b85dfffff,Financial,286
884995b85dfffff,Health,569
884995b85dfffff,Hospitality,1484
884995b85dfffff,Information,638
884995b85dfffff,Manufacturing,510
884995b85dfffff,Other,758
884995b85dfffff,Professional Service,370
884995b85dfffff,Public Administration,1013
884995b85dfffff,Real Estate,71
884995b85dfffff,Retail,1668
884995b85dfffff,Transportation,693
884995b85dfffff,Wholesale,526
884995b861fffff,Art/Culture,70
884995b861fffff,Business Support,11
884995b861fffff,Construction,5
884995b861fffff,Education,190
884995b861fffff,Energy,4
884995b861fffff,Health,189
884995b861fffff,Hospitality,398
884995b861fffff,Information,37
884995b861fffff,Manufacturing,357
884995b861fffff,Other,413
884995b861fffff,Professional Service,16
884995b861fffff,Public Administration,88
884995b861fffff,Real Estate,35
884995b861fffff,Retail,3972
884995b861fffff,Transportation,78
884995b861fffff,Wholesale,316
884995b863fffff,Art/Culture,78
884995b863fffff,Business Support,13
884995b863fffff,Education,282
884995b863fffff,Financial,13
884995b863fffff,Health,224
884995b863fffff,Hospitality,460
884995b863fffff,Information,1
884995b863fffff,Manufacturing,662
884995b863fffff,Other,676
884995b863fffff,Professional Service,24
884995b863fffff,Public Administration,183
884995b863fffff,Real Estate,17
884995b863fffff,Retail,4085
884995b863fffff,Transportation,30
884995b863fffff,Wholesale,216
884995b865fffff,Agriculture,44
884995b865fffff,Art/Culture,76
884995b865fffff,Business Support,27
884995b865fffff,Construction,1
884995b865fffff,Education,634
884995b865fffff,Financial,98
884995b865fffff,Health,854
884995b865fffff,Hospitality,520
884995b865fffff,Information,8
884995b865fffff,Manufacturing,225
884995b865fffff,Other,402
884995b865fffff,Professional Service,20
884995b865fffff,Public Administration,753
884995b865fffff,Real Estate,23
884995b865fffff,Retail,1229
884995b865fffff,Transportation,347
884995b865fffff,Wholesale,114
884995b867fffff,Art/Culture,29
884995b867fffff,Business Support,10
884995b867fffff,Education,47
884995b867fffff,Financial,26
884995b867fffff,Health,107
884995b867fffff,Hospitality,305
884995b867fffff,Manufacturing,493
884995b867fffff,Other,379
884995b867fffff,Professional Service,30
884995b867fffff,Public Administration,80
884995b867fffff,Real Estate,26
884995b867fffff,Retail,2186
884995b867fffff,Transportation,57
884995b867fffff,Wholesale,227
884995b869fffff,Art/Culture,524
884995b869fffff,Business Support,28
884995b869fffff,Education,976
884995b869fffff,Energy,19
884995b869fffff,Financial,74
884995b869fffff,Health,887
884995b869fffff,Hospitality,975
884995b869fffff,Information,29
884995b869fffff,Manufacturing,353
884995b869fffff,Other,747
884995b869fffff,Professional Service,12
884995b869fffff,Public Administration,694
884995b869fffff,Real Estate,56
884995b869fffff,Retail,15547
884995b869fffff,Transportation,143
884995b869fffff,Wholesale,1129
884995b86bfffff,Art/Culture,360
884995b86bfffff,Business Support,17
884995b86bfffff,Construction,3
884995b86bfffff,Education,360
884995b86bfffff,Financial,104
884995b86bfffff,Health,263
884995b86bfffff,Hospitality,696
884995b86bfffff,Information,8
884995b86bfffff,Manufacturing,319
884995b86bfffff,Other,536
884995b86bfffff,Professional Service,22
884995b86bfffff,Public Administration,303
884995b86bfffff,Real Estate,113
884995b86bfffff,Retail,11156
884995b86bfffff,Transportation,84
884995b86bfffff,Wholesale,933
884995b86dfffff,Art/Culture,9
884995b86dfffff,Business Support,31
884995b86dfffff,Construction,1
884995b86dfffff,Education,161
884995b86dfffff,Energy,4
884995b86dfffff,Financial,148
884995b86dfffff,Health,56
884995b86dfffff,Hospitality,210
884995b86dfffff,Information,2
884995b86dfffff,Manufacturing,184
884995b86dfffff,Other,175
884995b86dfffff,Professional Service,23
884995b86dfffff,Public Administration,364
884995b86dfffff,Real Estate,20
884995b86dfffff,Retail,430
884995b86dfffff,Transportation,12
884995b86dfffff,Wholesale,78
884995b881fffff,5417,9
884995b881fffff,Education,42
884995b881fffff,Financial,59
884995b881fffff,Health,30
884995b881fffff,Hospitality,51
884995b881fffff,Information,12
884995b881fffff,Manufacturing,1223
884995b881fffff,Other,48
884995b881fffff,Professional Service,4
884995b881fffff,Public Administration,74
884995b881fffff,Real Estate,28
884995b881fffff,Retail,156
884995b881fffff,Transportation,98
884995b881fffff,Wholesale,465
884995b883fffff,Art/Culture,8
884995b883fffff,Business Support,2
884995b883fffff,Construction,3
884995b883fffff,Education,289
884995b883fffff,Energy,18
884995b883fffff,Health,76
884995b883fffff,Hospitality,52
884995b883fffff,Manufacturing,55
884995b883fffff,Other,83
884995b883fffff,Professional Service,10
884995b883fffff,Public Administration,15
884995b883fffff,Retail,289
884995b883fffff,Wholesale,1
884995b885fffff,Art/Culture,14
884995b885fffff,Business Support,21
884995b885fffff,Construction,28
884995b885fffff,Education,154
884995b885fffff,Financial,14
884995b885fffff,Health,126
884995b885fffff,Hospitality,159
884995b885fffff,Information,2
884995b885fffff,Manufacturing,956
884995b885fffff,Other,246
884995b885fffff,Professional Service,17
884995b885fffff,Public Administration,101
884995b885fffff,Real Estate,6
884995b885fffff,Retail,801
884995b885fffff,Transportation,366
884995b885fffff,Wholesale,493
884995b887fffff,Art/Culture,10
884995b887fffff,Business Support,4
884995b887fffff,Construction,2
884995b887fffff,Education,100
884995b887fffff,Energy,15
884995b887fffff,Health,66
884995b887fffff,Hospitality,44
884995b887fffff,Information,1
884995b887fffff,Manufacturing,174
884995b887fffff,Other,127
884995b887fffff,Public Administration,24
884995b887fffff,Real Estate,3
884995b887fffff,Retail,158
884995b887fffff,Transportation,31
884995b887fffff,Wholesale,292
884995b889fffff,5417,8
884995b889fffff,Art/Culture,61
884995b889fffff,Business Support,12
884995b889fffff,Education,688
884995b889fffff,Financial,35
884995b889fffff,Health,11
884995b889fffff,Hospitality,85
884995b889fffff,Manufacturing,100
884995b889fffff,Other,98
884995b889fffff,Professional Service,468
884995b889fffff,Public Administration,61
884995b889fffff,Real Estate,1
884995b889fffff,Retail,356
884995b889fffff,Transportation,106
884995b889fffff,Wholesale,228
884995b88bfffff,Art/Culture,12
884995b88bfffff,Business Support,7
884995b88bfffff,Education,164
884995b88bfffff,Energy,8
884995b88bfffff,Financial,9
884995b88bfffff,Health,24
884995b88bfffff,Hospitality,91
884995b88bfffff,Information,12
884995b88bfffff,Manufacturing,52
884995b88bfffff,Other,114
884995b88bfffff,Professional Service,1
884995b88bfffff,Public Administration,78
884995b88bfffff,Real Estate,4
884995b88bfffff,Retail,287
884995b88bfffff,Wholesale,39
884995b88dfffff,Art/Culture,201
884995b88dfffff,Business Support,191
884995b88dfffff,Education,325
884995b88dfffff,Financial,403
884995b88dfffff,Health,8
884995b88dfffff,Hospitality,235
884995b88dfffff,Information,94
884995b88dfffff,Manufacturing,899
884995b88dfffff,Other,48
884995b88dfffff,Professional Service,456
884995b88dfffff,Public Administration,9
884995b88dfffff,Real Estate,73
884995b88dfffff,Retail,974
884995b88dfffff,Transportation,3303
884995b88dfffff,Wholesale,782
884995b891fffff,Business Support,1
884995b891fffff,Education,13
884995b891fffff,Financial,15
884995b891fffff,Health,290
884995b891fffff,Hospitality,59
884995b891fffff,Manufacturing,1745
884995b891fffff,Other,25
884995b891fffff,Professional Service,78
884995b891fffff,Public Administration,99
884995b891fffff,Real Estate,2
884995b891fffff,Retail,176
884995b891fffff,Transportation,339
884995b891fffff,Wholesale,1157
884995b893fffff,Art/Culture,5
884995b893fffff,Business Support,4
884995b893fffff,Construction,501
884995b893fffff,Education,86
884995b893fffff,Energy,1
884995b893fffff,Financial,69
884995b893fffff,Health,93
884995b893fffff,Hospitality,273
884995b893fffff,Manufacturing,2240
884995b893fffff,Other,645
884995b893fffff,Professional Service,319
884995b893fffff,Public Administration,29
884995b893fffff,Real Estate,210
884995b893fffff,Retail,604
884995b893fffff,Transportation,259
884995b893fffff,Wholesale,1116
884995b895fffff,Art/Culture,14
884995b895fffff,Business Support,32
884995b895fffff,Construction,4
884995b895fffff,Education,152
884995b895fffff,Financial,41
884995b895fffff,Health,95
884995b895fffff,Hospitality,303
884995b895fffff,Information,4
884995b895fffff,Manufacturing,210
884995b895fffff,Other,234
884995b895fffff,Professional Service,27
884995b895fffff,Public Administration,448
884995b895fffff,Real Estate,9
884995b895fffff,Retail,501
884995b895fffff,Transportation,4
884995b895fffff,Wholesale,327
884995b897fffff,Art/Culture,6
884995b897fffff,Business Support,32
884995b897fffff,Construction,264
884995b897fffff,Education,207
884995b897fffff,Energy,1
884995b897fffff,Financial,272
884995b897fffff,Health,51
884995b897fffff,Hospitality,182
884995b897fffff,Manufacturing,877
884995b897fffff,Other,255
884995b897fffff,Professional Service,14
884995b897fffff,Public Administration,219
884995b897fffff,Real Estate,37
884995b897fffff,Retail,368
884995b897fffff,Transportation,58
884995b897fffff,Wholesale,21
884995b899fffff,Art/Culture,10
884995b899fffff,Business Support,14
884995b899fffff,Education,260
884995b899fffff,Financial,5
884995b899fffff,Health,92
884995b899fffff,Hospitality,168
884995b899fffff,Information,1
884995b899fffff,Manufacturing,839
884995b899fffff,Other,206
884995b899fffff,Professional Service,24
884995b899fffff,Public Administration,2
884995b899fffff,Real Estate,1
884995b899fffff,Retail,535
884995b899fffff,Transportation,42
884995b899fffff,Wholesale,11
884995b89bfffff,Business Support,114
884995b89bfffff,Construction,30
884995b89bfffff,Education,83
884995b89bfffff,Energy,1
884995b89bfffff,Financial,102
884995b89bfffff,Health,31
884995b89bfffff,Hospitality,171
884995b89bfffff,Information,61
884995b89bfffff,Manufacturing,4693
884995b89bfffff,Other,265
884995b89bfffff,Professional Service,151
884995b89bfffff,Public Administration,3
884995b89bfffff,Retail,670
884995b89bfffff,Transportation,136
884995b89bfffff,Wholesale,1742
884995b89dfffff,Art/Culture,7
884995b89dfffff,Business Support,17
884995b89dfffff,Construction,16
884995b89dfffff,Education,498
884995b89dfffff,Health,43
884995b89dfffff,Hospitality,139
884995b89dfffff,Information,7
884995b89dfffff,Manufacturing,329
884995b89dfffff,Other,148
884995b89dfffff,Professional Service,36
884995b89dfffff,Public Administration,16
884995b89dfffff,Real Estate,37
884995b89dfffff,Retail,516
884995b89dfffff,Wholesale,13
884995b8a1fffff,Art/Culture,16
884995b8a1fffff,Business Support,4
884995b8a1fffff,Construction,241
884995b8a1fffff,Education,203
884995b8a1fffff,Financial,38
884995b8a1fffff,Health,158
884995b8a1fffff,Hospitality,281
884995b8a1fffff,Information,15
884995b8a1fffff,Manufacturing,398
884995b8a1fffff,Other,478
884995b8a1fffff,Professional Service,38
884995b8a1fffff,Public Administration,4
884995b8a1fffff,Real Estate,12
884995b8a1fffff,Retail,1022
884995b8a1fffff,Transportation,164
884995b8a1fffff,Wholesale,103
884995b8a3fffff,Art/Culture,14
884995b8a3fffff,Business Support,24
884995b8a3fffff,Construction,181
884995b8a3fffff,Education,158
884995b8a3fffff,Financial,123
884995b8a3fffff,Health,92
884995b8a3fffff,Hospitality,228
884995b8a3fffff,Manufacturing,673
884995b8a3fffff,Other,529
884995b8a3fffff,Professional Service,62
884995b8a3fffff,Public Administration,2
884995b8a3fffff,Real Estate,24
884995b8a3fffff,Retail,1046
884995b8a3fffff,Transportation,379
884995b8a3fffff,Wholesale,1126
884995b8a5fffff,Art/Culture,21
884995b8a5fffff,Business Support,5
884995b8a5fffff,Education,865
884995b8a5fffff,Financial,22
884995b8a5fffff,Health,43
884995b8a5fffff,Hospitality,159
884995b8a5fffff,Information,44
884995b8a5fffff,Manufacturing,592
884995b8a5fffff,Other,89
884995b8a5fffff,Professional Service,43
884995b8a5fffff,Public Administration,53
884995b8a5fffff,Real Estate,4
884995b8a5fffff,Retail,240
884995b8a5fffff,Transportation,187
884995b8a5fffff,Wholesale,75
884995b8a7fffff,Art/Culture,4
884995b8a7fffff,Business Support,3
884995b8a7fffff,Construction,3
884995b8a7fffff,Education,219
884995b8a7fffff,Energy,4
884995b8a7fffff,Financial,68
884995b8a7fffff,Health,40
884995b8a7fffff,Hospitality,76
884995b8a7fffff,Manufacturing,48
884995b8a7fffff,Other,123
884995b8a7fffff,Professional Service,10
884995b8a7fffff,Real Estate,34
884995b8a7fffff,Retail,285
884995b8a9fffff,Art/Culture,8
884995b8a9fffff,Business Support,14
884995b8a9fffff,Construction,2
884995b8a9fffff,Education,98
884995b8a9fffff,Financial,24
884995b8a9fffff,Health,44
884995b8a9fffff,Hospitality,143
884995b8a9fffff,Manufacturing,246
884995b8a9fffff,Other,142
884995b8a9fffff,Professional Service,88
884995b8a9fffff,Real Estate,37
884995b8a9fffff,Retail,249
884995b8a9fffff,Transportation,579
884995b8a9fffff,Wholesale,116
884995b8abfffff,Art/Culture,12
884995b8abfffff,Business Support,10
884995b8abfffff,Education,27
884995b8abfffff,Financial,255
884995b8abfffff,Health,101
884995b8abfffff,Hospitality,135
884995b8abfffff,Information,6
884995b8abfffff,Manufacturing,354
884995b8abfffff,Other,128
884995b8abfffff,Professional Service,6
884995b8abfffff,Real Estate,1
884995b8abfffff,Retail,439
884995b8abfffff,Transportation,97
884995b8abfffff,Wholesale,358
884995b8adfffff,Art/Culture,12
884995b8adfffff,Business Support,188
884995b8adfffff,Construction,20
884995b8adfffff,Education,300
884995b8adfffff,Financial,27
884995b8adfffff,Health,5
884995b8adfffff,Hospitality,267
884995b8adfffff,Information,14
884995b8adfffff,Manufacturing,2250
884995b8adfffff,Other,147
884995b8adfffff,Professional Service,53
884995b8adfffff,Public Administration,7
884995b8adfffff,Real Estate,10
884995b8adfffff,Retail,329
884995b8adfffff,Transportation,1976
884995b8adfffff,Wholesale,701
884995b8b1fffff,Art/Culture,32
884995b8b1fffff,Business Support,6
884995b8b1fffff,Construction,186
884995b8b1fffff,Education,40
884995b8b1fffff,Financial,11
884995b8b1fffff,Health,243
884995b8b1fffff,Hospitality,363
884995b8b1fffff,Information,27
884995b8b1fffff,Manufacturing,496
884995b8b1fffff,Other,168
884995b8b1fffff,Professional Service,31
884995b8b1fffff,Real Estate,114
884995b8b1fffff,Retail,476
884995b8b1fffff,Transportation,44
884995b8b1fffff,Wholesale,575
884995b8b3fffff,Art/Culture,12
884995b8b3fffff,Business Support,2
884995b8b3fffff,Construction,177
884995b8b3fffff,Education,159
884995b8b3fffff,Energy,13
884995b8b3fffff,Financial,34
884995b8b3fffff,Health,254
884995b8b3fffff,Hospitality,101
884995b8b3fffff,Manufacturing,105
884995b8b3fffff,Other,186
884995b8b3fffff,Professional Service,26
884995b8b3fffff,Public Administration,3
884995b8b3fffff,Real Estate,57
884995b8b3fffff,Retail,441
884995b8b3fffff,Transportation,61
884995b8b3fffff,Wholesale,186
884995b8b5fffff,Art/Culture,46
884995b8b5fffff,Business Support,8
884995b8b5fffff,Education,168
884995b8b5fffff,Energy,4
884995b8b5fffff,Financial,15
